"Variable","RF_Importance","Lasso_Importance","Ridge_Importance","Enet_Importance","XGBoost_Importance"
"s__CAG-95 sp900066375",10.413030039865,0,0.365371135651889,0,0
"s__Catenibacillus scindens",31.1547256007276,0,0.0911215866071215,0,0
"s__Catenibacillus sp902363555",6.8488063569141,0,39.6031422541916,0,0
"g__Catonella",2.95177087200216,0,4.92049598937651,0,0
"g__Choladousia",4.90728874673602,0,21.6166181610551,0,0
"s__Choladousia sp003612585",0.909587754830046,0,4.99307965621548,0,0
"g__Clostridium_AP",20.99283127655,0,5.42927785464028,0,0
"s__Clostridium_N_143832 hylemonae",7.47096144467798,0,9.64484693248472,0,0
"g__Clostridium_Q_134516",1.81525224592682,0,4.19091365996815,0,0
"s__Clostridium_Q_134516 symbiosum",18.6370668235835,0,2.75841500233285,0,0
"s__Clostridium_Q_134526 sp009911305",4.96056211304526,0,1.70859302013631,0,0
"g__Clostridium_Q_135822",2.29482458927114,0,0.0537521379590202,0,0
"s__Clostridium_Q_135822 fessum",33.0966808134588,0,3.02849718694054,0,0
"s__Clostridium_Q_135853 saccharolyticum_A",34.0468345974696,0,2.90553641198172,0,0
"g__COE1",13.8387483984174,0,6.09893861132446,0,0
"s__COE1 sp000403215",8.63812564642284,0,3.69444946520565,0,0
"s__Coprococcus_A_121497 eutactus",30.4981415275666,0,1.90620813641395,0,0
"s__Coprococcus_A_121497 sp000154245",41.9905833033224,19.069945477756,10.4227135370948,24.7641039113262,0
"g__Coprococcus_A_187866",11.2955493698986,0,10.3163381243356,0,0
"s__Coprococcus_A_187866 catus",27.0485463342904,0,0.28588215020572,0,6.39725028689089
"g__Copromonas",6.58882811446515,0,12.7011752610357,0,0
"s__Copromonas sp000435795",38.4344140078045,0,1.95687359499143,0,0
"s__Copromonas sp900066535",25.9490047661867,0,0.853730459836707,0,0
"s__Cuneatibacter caecimuris",8.06985111391406,0,36.6581648248893,0,0
"g__Dorea_A",18.7164778486897,0,1.00478547859107,0,0
"s__Dorea_A formicigenerans",64.2501852795161,0,4.52986438080368,0,0
"s__Dorea_A longicatena",66.9945089883838,0,4.55486100021502,2.59055619685544,83.1916236147535
"g__Eisenbergiella",32.7530299993721,0,1.28865882494342,0,0
"s__Eisenbergiella porci",21.1342813409107,0,0.848827704933493,0,0
"s__Eisenbergiella tayi",34.8071921917212,0,5.65291906746643,0,0
"g__Enterocloster",31.6782521244992,0,1.19660824456309,0,0
"s__Enterocloster aldenensis",13.0664642209759,0,6.01334617570177,0,0
"s__Enterocloster bolteae",2.23420538877922,0,5.11860493049551,0,0
"s__Enterocloster citroniae",19.6565049291054,0,20.8204329900776,0,0
"s__Enterocloster clostridioformis",33.4347728145433,0,2.5842895974157,0,0
"s__Enterocloster lavalensis",12.5307189754556,0,3.30462374927294,0,0
"s__Enterocloster sp000155435",5.90350089197862,0,4.22536341888073,0,0
"s__Enterocloster sp000431375",29.7195517773316,0,0.284670895926606,0,0
"g__Eubacterium_F",0.45844445097154,0,5.14990144130993,0,0
"s__Eubacterium_F sp000687695",28.1544219768595,0,1.44896828458488,0,0
"s__Eubacterium_F sp003491505",8.1885180273812,0,9.99128969205573,0,0
"g__Eubacterium_G",3.73028711910084,0,3.74046670640085,0,0
"s__Eubacterium_G sp000434315",19.6945412808876,0,3.75567584765997,0,0
"s__Eubacterium_G sp000435815",53.1182092718594,0,8.18442690252299,3.05173424283975,0
"s__Eubacterium_G ventriosum",66.4478905961148,0,6.61796155210035,0,0
"g__Eubacterium_I",17.5522141834163,0,6.73700196831056,0,0
"s__Eubacterium_I ramulus",59.7486474938856,0,5.70312375000452,0,33.9023309836797
"s__Eubacterium_I sp900066595",2.06043089729337,0,5.22960858442561,0,0
"s__Eubacterium_J plexicaudatum",53.5330619339112,0,0.560453116122648,0,0
"s__Eubacterium_S uniforme",4.57190222430625,0,4.7605272338411,0,0
"s__Extibacter muris",3.08827345279562,0,2.81957431963273,0,0
"s__Faecalimonas phoceensis",13.4096808278097,0,4.00430291477537,0,0
"s__Faecalimonas sp000209385",10.5402972853758,0,7.59275788416919,0,0
"s__Faecalimonas umbilicata",22.4629587481878,0,4.80618437146985,0,0
"g__Fimimorpha",4.12858913136651,0,43.8778535849844,0,0
"g__Fimousia",0.39326330418262,0,5.2540749267609,0,0
"s__Frisingicoccus caecimuris",27.5868154359397,0,2.05920608722029,0,0
"s__Fusicatenibacter saccharivorans",13.8773774922921,0,10.7244001524505,0,0
"g__G11",2.29148210735413,0,5.26811305358889,0,0
"g__Hespellia",1.09706397473138,0,5.26141474677775,0,0
"g__Howardella",6.7287010092121,0,1.6067237805602,0,0
"s__Howardella ureilytica",19.1953546659842,0,5.73042921873039,0,0
"s__Hungatella_A_127239 hathewayi_A",41.0540313336392,0,10.9006201514734,5.94118326934069,13.0843789295382
"s__Hungatella_A_128155 effluvii",20.3596392943344,0,12.4926128996098,20.5635453508654,0
"g__Johnsonella",3.66054316991676,0,20.470876027749,0,0
"s__Kineothrix sp000403275",6.77330619908001,0,1.28504305915212,0,0
"s__Lachnoanaerobaculum orale",3.68220457988151,0,5.23988603871649,0,0
"s__Lachnoanaerobaculum sp000296385",3.51459343171781,0,17.1597285492423,0,0
"s__Lachnoclostridium_A_130679 sp002160755",9.53933197693407,0,2.964867125996,0,0
"s__Lachnoclostridium_B sp000765215",9.16285635533415,0,0.982560158610572,0,0
"s__Lachnoclostridium_B sp900066555",36.8519960045019,0,4.38085775895944,0,0
"g__Lachnospira",39.3708918485307,0,3.1488034649994,0,0
"s__Lachnospira eligens",33.5041962913926,0,0.174734845522288,0,0
"s__Lachnospira rogosae_A",37.3033195874718,11.0616306924299,52.786989958417,100,17.4274715670047
"s__Lachnospira sp000436535",53.9181791306032,0,1.95413213699742,0,0
"s__Lachnospira sp000437735",43.6335558125512,0,5.20335177281777,0,0
"s__Lactonifactor longoviformis",7.67088756442502,0,3.92989733539514,0,0
"g__Limivivens",22.4891845637276,0,1.83196308030227,0,0
"s__Limivivens sp900066135",43.3233706380482,0,2.73055210043823,0,13.4783459792344
"s__Marvinbryantia formatexigens",2.73884348236128,0,5.23579529004926,0,0
"s__Marvinbryantia sp900066075",18.6982962244931,0,3.52260788280764,0,0
"s__Massilistercora timonensis",26.6527494544558,0,7.02093286665662,0,0
"s__Mediterraneibacter_A_155507 cottocaccae",18.700413942811,0,10.2533015877849,0,0
"s__Mediterraneibacter_A_155507 faecis",35.232882844531,0,1.10498944583416,0,0
"s__Mediterraneibacter_A_155507 lactaris",21.839556050742,0,0.610852487931677,0,0
"s__Mediterraneibacter_A_155507 massiliensis",33.4753230904977,0,1.1333539841371,0,0
"s__Mediterraneibacter_A_155507 torques",36.8612655350667,0,1.90829393294419,0,11.1023840268958
"g__Mediterraneibacter_A_155590",1.51212835733617,0,5.22912837399987,0,0
"s__Mediterraneibacter_A_155590 butyricigenes",28.3168238000107,0,2.64817049093483,0,0
"s__Merdimonas faecis",9.75136325597691,0,0.301845494104403,0,0
"g__Merdisoma",47.2990877558705,0,2.84618195742902,0,0
"s__Merdisoma sp011959465",13.532305135905,0,11.2162519524843,0,0
"g__Muricomes_149725",16.6614288959603,0,0.158658527366157,0,0
"s__Faecalicatena fissicatena",1.26139881260248,0,5.20988868447454,0,0
"s__Muricomes oroticus",3.03958238913775,0,16.2832753042793,0,0
"s__Murimonas intestini",2.07989086244924,0,5.12135424050123,0,0
"g__Oliverpabstia",49.2356597081854,0,2.12268350579401,0,0
"s__Oliverpabstia faecicola",30.5194309343601,0,5.49056531377216,0,0
"g__Oribacterium",5.22709910289721,0,11.7611358437787,0,0
"s__Oribacterium parvum",4.69257886288646,0,23.4403447021146,0,0
"s__Oribacterium sinus",14.2878605102601,0,19.3516883465424,0,0
"s__Oribacterium sp000513555",2.37882804147086,0,2.49441629585035,0,0
"s__Paralachnospira sp902363445",9.2779871244429,0,0.830239474843728,0,0
"g__Porcincola",23.0132481396693,0,0.292285138942254,0,0
"s__Porcincola intestinalis",2.4905043943245,0,2.4639322611637,0,0
"s__Robinsoniella peoriensis",0.780892620663298,0,4.89764161439594,0,0
"s__Roseburia hominis",38.9659652459614,0,0.147413189301304,0,0
"s__Roseburia intestinalis",37.3155579244491,0,3.53970097961169,0,8.06727898607722
"s__Roseburia inulinivorans",39.2499628976762,0,3.30312811175303,0,0
"s__RUG115 sp900066395",22.3565101711709,0,2.29192850507916,0,0
"g__Ruminococcus_B",5.16024062038274,0,1.90695534122885,0,0
"s__Mediterraneibacter gnavus",31.0398738681149,0,2.68982763186747,0,0
"s__Ruminococcus_G gauvreauii",3.43865434812471,0,4.84024527506638,0,0
"s__Scatomonas sp003481995",38.9658208190533,0,5.779699033799,0,8.84567094724098
"g__Schaedlerella",6.05064482837148,0,17.5843006008779,0,0
"s__Mediterraneibacter glycyrrhizinilyticus",20.1572752182033,0,0.682487009975142,0,0
"s__Schaedlerella arabinosiphila",0.953925902191088,0,4.81405188199525,0,0
"s__Schaedlerella glycyrrhizinilytica_A",2.17609590606832,0,2.38750874759533,0,0
"s__Schaedlerella sp900066545",46.3243133651313,0,14.5847942797783,22.6615609314034,64.35312729
"g__Sellimonas",22.944790326615,0,1.93112300097896,0,0
"s__Sellimonas intestinalis",22.8643045457869,0,1.47460773818687,0,0
"g__Sporofaciens",2.00840304685893,0,2.38881498810139,0,0
"s__Sporofaciens musculi",2.02489652956607,0,8.14402507922644,0,0
"s__Sporofaciens sp000403455",1.02594525350876,0,4.81508407376677,0,0
"s__UBA3282 sp003611805",1.76053141770428,0,2.4010778697326,0,0
"g__UBA3402",4.95201631266535,0,7.5028459662934,0,0
"s__UBA3402 sp003478355",19.6991726642084,0,0.658225773601455,0,0
"s__UBA9414 sp003458885",19.8648020755238,0,4.13748266045951,0,0
"s__UMGS1375 sp900066615",39.1903939339264,0,3.54454501460196,0,0
"s__Velocimicrobium porci",1.38040460197543,0,4.85352039414779,0,0
"g__Ventrimonas",15.2614851337418,0,1.60184914105615,0,0
"s__Ventrimonas sp003481825",35.928008168702,0,6.25403905831791,0,0
"s__Ventrimonas sp003611875",21.2796378823793,0,1.52842005995947,0,0
"g__Ventrisoma",1.06905422908376,0,4.89074254882275,0,0
"s__Ventrisoma faecale",21.3795654033343,0,0.518813589905298,0,0
"s__VUNI01 sp009695765",1.1952338490418,0,4.91075629134394,0,0
"s__Monoglobus pectinilyticus",22.934995488536,0,0.506336066868469,0,0
"o__Oscillospirales",2.95905831479877,0,2.45134427748701,0,0
"f__Acutalibacteraceae",21.462835985136,0,0.620159830382926,0,0
"g__Acutalibacter",27.624565450138,0,2.43813222291819,0,0
"s__Acutalibacter timonensis",29.6688066597305,0,0.931616378182118,0,0
"s__Anaeromassilibacillus sp001305115",30.1748643640263,0,3.11791993555158,0,0
"g__Caccousia",10.8213682119389,0,7.46357101735252,0,0
"s__Caccousia stercoris",15.8666026834284,0,8.55187113741521,0,0
"g__CAG-177",5.23642573136378,0,0,0,0
"s__CAG-177 sp003538135",17.6042656739154,0,2.40861629487268,0,0
"s__CAG-217 sp000436335",29.8799381603521,0,2.51833200892133,0,0
"g__CAG-488",8.81259377307231,0,3.49689684956009,0,0
"s__CAG-488 sp002449395",3.6793804096102,0,1.36377729043728,0,0
"s__CAG-964 sp000435335",2.99101602984976,0,2.03855665487475,0,0
"g__Caproicibacterium",15.2424542144256,0,14.7937908343665,0,6.54090290389498
"g__Caproiciproducens",9.8440767997012,0,6.63175643506419,0,0
"s__Clostridium_A leptum",27.4187780911678,0,0.834610119905916,0,0
"g__Clostridium_E",10.9444758611469,0,65.3717067594441,34.5647140675376,0
"g__Eubacterium_R",4.95352901294455,0,1.8610406228446,0,0
"s__Eubacterium_R faecavium",10.9690757401546,0,3.01550847933431,0,0
"s__Eubacterium_R sp000436835",42.0994627187192,0,3.34488532462072,0,0
"s__Eubacterium_R sp002371215",17.350487012393,0,7.01473294235852,0,0
"s__Fimenecus sp000432435",27.0545961120707,0,5.58895785556335,0,0
"s__Fimenecus sp004555265",2.55916645964268,0,4.95527756387554,0,0
"g__Hydrogeniiclostridium",15.7579479871158,0,1.25524727049875,0,0
"s__Hydrogeniiclostridium mannosilyticum",15.9031607739568,0,7.85766908421371,0,0
"s__Limousia pullorum",2.67127228089268,0,4.96855125657804,0,0
"g__Pseudoruminococcus_A",14.3171545536327,0,0.389737267237521,0,0
"g__RUG762",3.21675933960448,0,1.23353526738847,0,0
"g__Ruminococcus_E",1.64342304862557,0,4.82281285712403,0,0
"s__Ruminococcus_E bromii",2.20321189428111,0,3.54826603261076,0,0
"s__Ruminococcus_E bromii_B",45.1429947083197,0,0.260452133654121,0,0
"s__Ruminococcus_E sp003438075",23.2746930322248,0,2.45215970937137,0,0
"s__Ruminococcus_E sp900314705",5.84774659786118,0,0.0235735540385165,0,0
"s__Scatavimonas merdipullorum",1.54492597711357,0,4.99870927341365,0,0
"g__Solibaculum",14.8367770679182,0,14.2786644822034,0,0
"s__Solibaculum mannosilyticum",11.2765878619725,0,4.2638300871129,0,0
"s__UBA1417 sp003531055",50.5457931111782,0,4.12967047396363,0,0
"g__UBA5905",30.3577070016129,0,5.59479458525728,0,0
"s__UBA5905 sp002437905",3.68934849393911,0,1.17120827965524,0,0
"s__UBA737 sp900547445",13.0483448951536,0,1.28883369414569,0,0
"g__UMGS1071",0.874744526049395,0,5.02391007276696,0,0
"s__UMGS1071 sp900548305",50.211587360356,0,7.1161529755502,0,58.8006508918635
"f__Butyricicoccaceae",11.7546860504886,0,12.3861837327905,0,0
"g__Agathobaculum",10.8322891106983,0,0.566881258320592,0,0
"s__Agathobaculum butyriciproducens",23.2809450149833,0,0.324091648327152,0,0
"s__Agathobaculum sp900291975",15.1604211234735,0,3.60909976720842,0,0
"s__Butyricicoccus_A_77030 pullicaecorum",13.5949646392834,0,0.938901511690342,0,0
"s__Butyricicoccus_A_77030 sp900604335",4.29266280014406,0,25.6413499393141,0,0
"s__Butyricicoccus_A porcorum",14.7873086766219,0,1.38283531404172,0,0
"s__Intestinibacillus massiliensis",3.1924011088095,0,4.995179517582,0,0
"g__Pseudobutyricicoccus",2.0978850911597,0,4.98156347307571,0,0
"s__Pseudobutyricicoccus sp003477405",13.1789495632066,0,2.03325446492652,0,0
"g__Avispirillum",23.8347552039576,0,0.988158056941501,0,0
"s__Avispirillum sp011957885",24.743706688771,0,1.72540464418788,0,0
"g__QALR01",9.11712207399519,0,6.61071176617833,0,0
"s__QALR01 sp900552255",4.92988055362235,0,3.00646917751743,0,0
"g__RUG13077",23.3878902054524,0,2.5199278454382,0,0
"s__RUG13077 sp902785485",3.01327234353481,0,4.39142430970253,0,0
"g__SFLA01",9.44282126632482,0,11.7361894016578,0,0
"s__SFLA01 sp004553575",10.5500922745719,0,4.29261400813319,0,0
"f__Ethanoligenenaceae",10.9968904095653,0,20.6614997939271,0,0
"f__Oscillospiraceae_88309",25.5918856713706,0,0.691647711570193,0,0
"s__CAG-83 sp900545585",17.8616923468196,0,0.818550276940546,0,0
"g__Dysosmobacter",1.2734639690866,0,4.92570778131638,0,0
"s__Dysosmobacter sp000403435",37.055933941882,0,0.247155787651807,0,0
"s__Dysosmobacter welbionis",36.4730464037213,0,3.14448616759876,0,0
"g__Enterenecus",1.72489925843425,0,2.42662804773647,0,0
"s__Enterenecus faecium",1.0219696509703,0,4.86083766044321,0,0
"s__Enterenecus sp004560375",9.56245779419654,0,1.63289042352702,0,0
"s__ER4 sp000765235",31.7943632200664,0,0.941178219132995,0,0
"s__ER4 sp900317525",40.0254784215754,0,4.98578072232049,0,0
"g__Evtepia",12.3441206980503,0,4.31024583070214,0,0
"s__Evtepia gabavorous",35.8124207661552,0,2.29791509693844,0,0
"g__Faecousia",31.3082169652132,0,3.76965350235613,0,0
"s__Faecousia sp000434635",38.8201125199459,0,0.483841073077171,0,0
"s__Intestinimonas butyriciproducens",20.4793347359661,0,11.6960222590076,0,0
"s__Intestinimonas massiliensis",15.4072836347919,0,2.70747784993861,0,0
"g__Lawsonibacter",27.2812460673096,0,2.85545909976182,0,0
"s__Lawsonibacter asaccharolyticus",31.7848814046904,0,0.855166001027265,0,0
"s__Lawsonibacter butyricus",11.5489807784659,0,4.11292674362065,0,0
"s__Lawsonibacter sp000177015",25.1123573175866,0,0.512642978020536,0,0
"s__Lawsonibacter sp000492175",7.82765048896167,0,1.34796266040991,0,0
"s__Lawsonibacter sp014287875",17.4073814825263,0,4.10184607507481,0,0
"s__Limivicinus sp002320035",29.1302977310619,0,0.0442924297702475,0,0
"s__Marseille-P3106 sp900169975",1.74209103947953,0,4.90148181538821,0,0
"g__Onthomonas",60.5873666771997,0,5.78105968391838,2.23132975106944,0
"s__Pseudoflavonifractor gallinarum",9.7216028948491,0,9.83947301582371,0,0
"g__UBA2658",2.46386230089654,0,4.94230337921945,0,0
"s__UBA2658 sp009929315",24.354224727821,0,23.1690978654804,18.0889963759392,0
"g__Vescimonas",47.9020304476764,0,0.031603967271349,0,0
"s__Vescimonas coprocola",22.3832095437807,0,2.5509388755308,0,0
"s__Vescimonas fastidiosa",20.1934707313386,0,7.68550925004282,0,0
"g__WQUU01",16.0307538484008,0,17.2007878826974,0,0
"s__WQUU01 sp009781925",16.8675667018052,0,1.30641253785645,0,0
"g__WRMH01",13.3499004785658,0,32.6655938901825,0,0
"s__WRMH01 sp009777235",3.27843406815126,0,19.7125708813757,0,0
"f__QAKW01",31.3491631054345,0,11.1337937452608,20.7566380866895,0
"g__QAKW01",3.56677116107404,0,5.7870172532712,0,0
"s__QAKW01 sp003343605",6.12995209296202,0,11.9810671111418,0,0
"f__Ruminococcaceae",35.5590802880956,0,8.59681005906154,1.71608181482511,0
"s__Acetanaerobacterium elongatum",17.9279804059463,0,56.4189752262121,27.5124703929748,0
"g__Anaerofilum_74150",19.0500783735757,0,0.0704115455034674,0,0
"g__Anaerotruncus",34.763349140345,0,3.34484899848898,0,9.10236769679977
"s__Anaerotruncus colihominis",18.1263117439512,0,4.86793640580886,0,0
"s__Anaerotruncus massiliensis_A",7.36334075364428,0,4.17208660507817,0,0
"s__Anaerotruncus sp000403395",4.69804278633414,0,1.65708328436917,0,0
"g__Angelakisella",2.43742747711743,0,4.97773196471349,0,0
"s__Angelakisella massiliensis",24.7403235488107,0,3.64634683780356,0,0
"s__Bittarella massiliensis",53.5177940953998,0,12.1833282449415,7.61003346658846,0
"s__CAG-353 sp900066885",4.96978840398552,0,12.8389209165383,0,0
"g__Faecalibacterium",26.4418717403494,0,4.17463711565754,0,0
"s__Faecalibacterium prausnitzii_C_71351",26.3809169954807,0,9.38993940927648,0,0
"s__Faecalibacterium prausnitzii_C_71358",29.8476256854342,0,0.166235609058308,0,0
"s__Fimivivens sp900113995",5.93673120527239,0,2.88497205382981,0,0
"s__Fournierella massiliensis",2.91452114628501,0,4.93043609118697,0,0
"g__Gemmiger_A_73129",41.2800917735397,0,1.81143755571451,0,6.53927207047303
"s__Gemmiger_A_73129 formicilis_72474",17.7995165842078,0,8.18351614692201,0,0
"s__Gemmiger_A_73129 qucibialis",67.135173459715,0,6.66355520052132,3.27155895901277,100
"s__Subdoligranulum variabile",6.15737487152529,0,27.1684643544281,0,0
"g__Gemmiger_A_73276",2.96311703314139,0,4.90549197529911,0,0
"s__Harryflintia acetispora",11.9064840386155,0,39.4672877828156,0,0
"s__Hydrogenoanaerobacterium saccharovorans",18.4743240298357,0,7.01952725649996,0,0
"s__Marseille-P2935 sp900104565",4.06401289237411,0,6.29581450205064,0,0
"s__Massiliimalia timonensis",3.53046026464036,0,14.6048141441752,0,0
"s__Massiliimalia massiliensis",4.61927945991731,0,14.5043904430268,0,0
"g__Massilioclostridium",6.07955278138488,0,5.95541513944497,0,0
"s__Massilioclostridium coli",15.1026077023202,0,6.87922792399217,0,0
"s__Negativibacillus massiliensis",33.590223088426,0,1.00068316063763,0,0
"s__Neobittarella massiliensis",15.2192057982928,0,4.29739710410742,0,0
"s__Paludicola psychrotolerans",22.06382684941,0,0.932777626979995,0,0
"g__Phocea",57.6103903340951,0,4.31421271572358,0,11.9587565491868
"s__Phocea massiliensis",13.3580028474159,0,1.34662370277702,0,0
"g__Pygmaiobacter",4.76791963313436,0,6.29042010171059,0,0
"g__QAMM01",12.7634150074131,0,0.0925038381452663,0,0
"s__QAMM01 sp900552945",8.91792455269072,0,6.32151562042436,0,0
"s__Ruminiclostridium_E siraeum",26.5305837644873,0,0.79744959490358,0,0
"g__Ruminococcus_C_58660",22.0529826148861,0,1.2606192956404,0,0
"s__Ruminococcus_C_58660 callidus",29.8918180411453,0,0.476616323544404,0,0
"s__Ruminococcus_C_58660 sp000433635",38.5341186520864,0,1.39150429577489,0,0
"g__Ruminococcus_C_59129",12.5456447879643,0,6.16513069824945,0,0
"s__Ruminococcus_D bicirculans",41.1323376728931,0,2.87187811365973,0,0
"s__Ruminococcus_D sp900604945",1.25254208037232,0,2.40804103403936,0,0
"s__Ruminococcus_F champanellensis",15.484617135333,0,8.99185132909191,0,0
"g__Ruthenibacterium",50.3681695502349,0,6.36218924967162,0,17.4966638205642
"s__Ruthenibacterium lactatiformans",30.2422854107671,0,0.756722701762213,0,0
"g__Soleaferrea",11.2527951602118,0,1.20833414365736,0,0
"g__UBA1394",2.77882178886178,0,6.6571414605103,0,0
"s__UBA1394 sp900066845",16.7289508935111,0,4.04654038282334,0,0
"g__UBA946",1.47419546099947,0,4.79114724246526,0,0
"s__UBA644 sp002299265",19.8315278945731,0,1.58283369016223,0,0
"g__WRAI01",1.06108433076568,0,4.74776574584649,0,0
"s__WRAI01 sp009780275",15.3853839277917,0,9.57285648034057,0,0
"o__Peptostreptococcales",1.14085973583945,0,4.70859455377007,0,0
"f__Anaerovoracaceae",45.2045281114688,0,2.85374624100558,0,0
"s__Alterileibacterium massiliense",2.89581602040328,0,4.67870024364943,0,0
"s__BX12 sp902363595",34.160638881177,0,3.080902239098,0,0
"g__Copromorpha",15.2196032092433,0,8.15460122309377,0,0
"s__Copromorpha sp900066305",36.2046349390291,0,0.581322747637537,0,0
"s__Emergencia sp009935805",14.9640471981264,0,0.576900958400408,0,0
"s__Emergencia timonensis",16.233954095748,0,12.684288160373,0,0
"g__Eubacterium_B",6.03025028931427,0,62.9168399283428,0,0
"s__Eubacterium_B sulci",1.59449634145828,0,4.6480994860415,0,0
"s__Eubacterium_M brachy",4.1815646943321,0,18.6668865789193,0,0
"g__Eubacterium_N",9.78603848726924,0,9.6224148722738,0,0
"s__Hornefia nodata",8.22906526397828,0,40.3770174714358,0,0
"s__Mogibacterium diversum",4.20838677852785,0,3.54704793343615,0,0
"g__PHAE01",2.27112716702118,0,16.3337010695931,0,0
"g__RUG11894",3.97802965660827,0,4.63817463754425,0,0
"s__S5-A14a sp000758905",4.92275960835948,0,3.16423851649549,0,0
"s__VUNA01 sp002299625",46.6844251423867,0,16.8472990787594,24.7726234773681,44.1513012301054
"f__Peptostreptococcaceae_256921",13.2759478507114,0,2.28913206879822,0,0
"s__CCUG-7971 spG000499525",17.5326521755214,0,0.0112732075380329,0,0
"s__Clostridioides_A difficile",2.41766319645751,0,4.61603914892056,0,0
"g__GCA-900066495",1.6455210672495,0,4.60913056548191,0,0
"s__GCA-900066495 sp900066495",2.61984407184035,0,2.29171170116575,0,0
"s__Intestinibacter bartlettii",71.9446295744361,0,3.86137207613925,0,45.6958219118413
"g__Paraclostridium",4.63369181917018,0,11.599520888711,0,0
"s__Paraclostridium sordellii",3.95170964081684,0,6.69902919990813,0,0
"s__Peptacetobacter hiranonis",7.40443875247076,0,3.22163526306164,0,0
"s__Peptostreptococcus anaerobius",4.12786119654407,0,4.61031487805594,0,0
"s__Peptostreptococcus stomatis",5.864066189784,0,0.062952624327676,0,0
"s__Romboutsia_B ilealis",58.0115776063198,0,2.24287215412631,0,0
"s__Romboutsia_D hominis",2.419395983868,0,11.2880134450726,0,0
"g__Terrisporobacter",69.0378156004708,0,5.73693618105024,0,27.070837240892
"s__Terrisporobacter glycolicus_239331",13.715636429164,0,0.142228775120273,0,0
"s__SFGY01 sp004556455",0.602217970398426,0,4.61168277204578,0,0
"s__Fastidiosipila sanguinis",3.699425220442,0,16.4146605497453,0,0
"f__CAG-508",38.358081030703,0,3.90302186470551,0,0
"g__CAG-269",0.955325628319623,0,4.61680473769832,0,0
"s__CAG-269 sp000431335",38.2307970839837,0,0.508084110257386,0,33.8616136822946
"g__CAG-273",18.4435618915886,0,4.30965130740962,0,0
"s__CAG-273 sp003507395",13.19420225396,0,2.18549600817973,0,0
"g__CAG-793",11.6631776692711,0,16.262328273119,0,0
"s__CAG-793 sp000433915",11.6509577765698,0,18.8635604669226,0,0
"s__Merdicola sp900552655",19.3901275300847,0,1.74409805855281,0,0
"s__UMGS1994 sp900553945",0.927462718462499,0,2.301454492771,0,0
"g__Anaerococcus",3.6930921049561,0,5.48553219848304,0,0
"s__Anaerococcus murdochii",20.9143923761945,0,24.6325281665826,0,0
"s__Anaerococcus octavius",2.0454062049704,0,7.50375239938841,0,0
"s__Anaerococcus prevotii",0.990672283177834,0,2.31328641597548,0,0
"s__Anaerococcus provencensis",2.25501569698781,0,4.6533612017575,0,0
"s__Anaerococcus vaginalis",10.8099867000322,0,16.1506993765809,0,0
"s__Anaerococcus vaginimassiliensis",2.52579480647294,0,4.65855379710732,0,0
"s__Ezakiella coagulans",4.69948444026257,0,13.2410377941948,0,0
"s__Ezakiella peruensis",1.91220267610231,0,4.66024738541522,0,0
"s__Fenollaria massiliensis",14.2014623748778,0,6.61670616075803,0,0
"s__Finegoldia magna_H",12.0547208827049,0,10.0351818100961,0,0
"g__KA00134",1.63712025259874,0,4.66459700980458,0,0
"s__Lagierella massiliensis",3.0403742502846,0,2.32155168627773,0,0
"s__Murdochiella asaccharolytica",4.47911715076723,0,3.01951780591781,0,0
"g__Murdochiella_225317",0.733464847073268,0,4.67082227658784,0,0
"s__Parvimonas micra",37.1539888108809,0,24.3237876114333,0,0
"s__Parvimonas parva",17.1679464311618,0,20.5030636056284,0,0
"s__Peptoniphilus_A gorbachii",3.20033785740901,0,13.2697061182739,0,0
"s__Peptoniphilus_A harei_A",10.0724440264409,0,2.97235953821465,0,0
"s__Peptoniphilus_A lacrimalis",10.1898385855499,0,0.773634389893442,0,0
"g__Peptoniphilus_B_226777",1.78398274644957,0,4.67583681163588,0,0
"s__Peptoniphilus_B_226777 duerdenii",8.10201978291635,0,8.43232512838879,0,0
"g__Peptoniphilus_C",9.67098743460765,0,6.14083569571223,0,0
"s__Peptoniphilus_C coxii",2.11855823971716,0,4.66911871934709,0,0
"s__Peptoniphilus_C nemausensis",5.23598987256449,0,13.9603375093522,0,0
"s__Peptoniphilus_C sp902363535",2.08849147812704,0,4.65254000261261,0,0
"s__Peptoniphilus_E obesi",1.93343806312376,0,4.63404152308716,0,0
"s__Urinicoccus sp001299455",1.1393035385663,0,4.61642692226494,0,0
"s__Urinicoccus timonensis",1.91830360806435,0,2.28879438948102,0,0
"g__W5053",2.76638975445027,0,4.58756657132601,0,0
"g__CAG-41",5.4917859847464,0,9.34034667460725,0,0
"s__CAG-41 sp001941225",40.1653973241023,0,2.72607002265756,0,0
"f__Dehalobacteriaceae",11.5165492011443,0,27.4645311933256,0,0
"g__BICA1-8",4.91496069823049,0,21.9271205653676,0,0
"s__Peptococcus niger",19.4477460503323,0,1.87701136036317,0,0
"g__Acidaminococcus",1.63127996274706,0,4.57659878514387,0,0
"s__Acidaminococcus fermentans",5.38147627088826,0,0.930049372761686,0,0
"s__Acidaminococcus intestini",39.1569911748978,0,3.02934350202527,0,0
"s__Phascolarctobacterium_A faecium",31.5593550157416,0,0.201685225150339,0,0
"s__Phascolarctobacterium_A sp900545025",10.9993507611683,0,0.478076898670367,0,0
"s__Phascolarctobacterium_A succinatutens",14.5799177409166,0,1.45954672487271,0,0
