"Variable","Lasso_Beta","Ridge_Beta","Enet_Beta"
"s__Roseburia inulinivorans",0,0.00383671045829898,0
"s__RUG115 sp900066395",0,0.002670340085332,0
"g__Ruminococcus_B",0,-0.00222629195701111,0
"s__Mediterraneibacter gnavus",0,-0.00312929769355524,0
"s__Ruminococcus_G gauvreauii",0,0.00560970157423199,0
"s__Scatomonas sp003481995",0,-0.0066933165437457,0
"g__Schaedlerella",0,-0.0203093597479248,0
"s__Mediterraneibacter glycyrrhizinilyticus",0,-0.000813926312498699,0
"s__Schaedlerella arabinosiphila",0,0.0055794887483527,0
"s__Schaedlerella glycyrrhizinilytica_A",0,0.00278058732274792,0
"s__Schaedlerella sp900066545",0,0.0168495726956282,0.0270904271109503
"g__Sellimonas",0,0.00225416819641076,0
"s__Sellimonas intestinalis",0,-0.00172759967936064,0
"g__Sporofaciens",0,0.00278209400868429,0
"s__Sporofaciens musculi",0,0.00942045353353503,0
"s__Sporofaciens sp000403455",0,0.0055806793321836,0
"s__UBA3282 sp003611805",0,0.00279623865601944,0
"g__UBA3402",0,-0.00868088409921707,0
"s__UBA3402 sp003478355",0,0.000785942136940229,0
"s__UBA9414 sp003458885",0,-0.00479909851673829,0
"s__UMGS1375 sp900066615",0,0.00411517330693737,0
"s__Velocimicrobium porci",0,0.00562501378904297,0
"g__Ventrimonas",0,0.00187436655065091,0
"s__Ventrimonas sp003481825",0,-0.00724044507075444,0
"s__Ventrimonas sp003611875",0,-0.00178966961827465,0
"g__Ventrisoma",0,0.00566794776384313,0
"s__Ventrisoma faecale",0,-0.000625136852186722,0
"s__VUNI01 sp009695765",0,0.00569103265843252,0
"s__Monoglobus pectinilyticus",0,0.000610744626258114,0
"o__Oscillospirales",0,0.00285421855274139,0
"f__Acutalibacteraceae",0,0.000742034892419855,0
"g__Acutalibacter",0,0.00283897907982883,0
"s__Acutalibacter timonensis",0,-0.00110128512098201,0
"s__Anaeromassilibacillus sp001305115",0,0.00362308168695958,0
"g__Caccousia",0,-0.00863558232443186,0
"s__Caccousia stercoris",0,-0.00989088445129168,0
"g__CAG-177",0,-2.67101950120608e-05,0
"s__CAG-177 sp003538135",0,0.00280493386879859,0
"s__CAG-217 sp000436335",0,0.00293148569642063,0
"g__CAG-488",0,0.00406021342793398,0
"s__CAG-488 sp002449395",0,-0.00159976205974072,0
"s__CAG-964 sp000435335",0,0.00237808777681468,0
"g__Caproicibacterium",0,-0.0170906402234585,0
"g__Caproiciproducens",0,-0.00767612399575006,0
"s__Clostridium_A leptum",0,0.000989393042604022,0
"g__Clostridium_E",0,0.0754298467184735,0.0413198750912114
"g__Eubacterium_R",0,0.0021733315258034,0
"s__Eubacterium_R faecavium",0,-0.00350495497132811,0
"s__Eubacterium_R sp000436835",0,0.00388487540577829,0
"s__Eubacterium_R sp002371215",0,-0.00811786907624882,0
"s__Fimenecus sp000432435",0,-0.00647330571924523,0
"s__Fimenecus sp004555265",0,0.00574238581650826,0
"g__Hydrogeniiclostridium",0,0.00147457787355398,0
"s__Hydrogeniiclostridium mannosilyticum",0,-0.00909015559186263,0
"s__Limousia pullorum",0,0.00575769638605939,0
"g__Pseudoruminococcus_A",0,0.000476253488686981,0
"g__RUG762",0,-0.00144953411661573,0
"g__Ruminococcus_E",0,-0.00558959411405999,0
"s__Ruminococcus_E bromii",0,-0.00411946532320608,0
"s__Ruminococcus_E bromii_B",0,-0.000327129271785077,0
"s__Ruminococcus_E sp003438075",0,0.00285515911441171,0
"s__Ruminococcus_E sp900314705",0,5.39011618939629e-05,0
"s__Scatavimonas merdipullorum",0,0.00579248221579305,0
"g__Solibaculum",0,0.016496466618631,0
"s__Solibaculum mannosilyticum",0,-0.00494483422922919,0
"s__UBA1417 sp003531055",0,-0.00479008753333131,0
"g__UBA5905",0,-0.00648003810773221,0
"s__UBA5905 sp002437905",0,0.00137764291783704,0
"s__UBA737 sp900547445",0,0.00151331820653786,0
"g__UMGS1071",0,0.0058215501323021,0
"s__UMGS1071 sp900548305",0,0.00823485223284755,0
"f__Butyricicoccaceae",0,-0.0143135806058623,0
"g__Agathobaculum",0,0.000680580608263341,0
"s__Agathobaculum butyriciproducens",0,-0.00040053440760072,0
"s__Agathobaculum sp900291975",0,-0.00418963412592647,0
"s__Butyricicoccus_A_77030 pullicaecorum",0,-0.00110968817398067,0
"s__Butyricicoccus_A_77030 sp900604335",0,0.0296027807301542,0
"s__Butyricicoccus_A porcorum",0,0.00162174457827891,0
"s__Intestinibacillus massiliensis",0,0.00578841081129619,0
"g__Pseudobutyricicoccus",0,0.00577270535531665,0
"s__Pseudobutyricicoccus sp003477405",0,-0.00237197195435328,0
"g__Avispirillum",0,-0.00116650324261448,0
"s__Avispirillum sp011957885",0,-0.00201688191291841,0
"g__QALR01",0,0.00765184997691603,0
"s__QALR01 sp900552255",0,-0.00349452856910056,0
"g__RUG13077",0,-0.0029333264175019,0
"s__RUG13077 sp902785485",0,0.00509200806118885,0
"g__SFLA01",0,0.0135638432390497,0
"s__SFLA01 sp004553575",0,-0.00497803510517327,0
"f__Ethanoligenenaceae",0,0.0238587618113772,0
"f__Oscillospiraceae_88309",0,0.000824492743562893,0
"s__CAG-83 sp900545585",0,0.00097086878200732,0
"g__Dysosmobacter",0,0.00570827848687279,0
"s__Dysosmobacter sp000403435",0,-0.000311792572736282,0
"s__Dysosmobacter welbionis",0,0.00365372456476204,0
"g__Enterenecus",0,0.0028257095640885,0
"s__Enterenecus faecium",0,0.0056334539056745,0
"s__Enterenecus sp004560375",0,0.00191017118504156,0
"s__ER4 sp000765235",0,0.00111231424710362,0
"s__ER4 sp900317525",0,0.00577756975057755,0
"g__Evtepia",0,-0.00499837256904303,0
"s__Evtepia gabavorous",0,0.00267724533265768,0
"g__Faecousia",0,-0.00437482517891892,0
"s__Faecousia sp000434635",0,0.000584797727025678,0
"s__Intestinimonas butyriciproducens",0,-0.0135175123615011,0
"s__Intestinimonas massiliensis",0,0.00314965637575677,0
"g__Lawsonibacter",0,0.00332034566836453,0
"s__Lawsonibacter asaccharolyticus",0,0.00101310326813411,0
"s__Lawsonibacter butyricus",0,0.00477077444136004,0
"s__Lawsonibacter sp000177015",0,-0.000618019346564723,0
"s__Lawsonibacter sp000492175",0,-0.00158152064053761,0
"s__Lawsonibacter sp014287875",0,-0.00475799342026467,0
"s__Limivicinus sp002320035",0,7.77993939098593e-05,0
"s__Marseille-P3106 sp900169975",0,0.00568033499408597,0
"g__Onthomonas",0,-0.00669488598856821,-0.00266741007668522
"s__Pseudoflavonifractor gallinarum",0,0.0113760716222917,0
"g__UBA2658",0,0.00572742071516091,0
"s__UBA2658 sp009929315",0,0.0267511562295172,0.0216242225906668
"g__Vescimonas",0,6.3163859402585e-05,0
"s__Vescimonas coprocola",0,0.00296909615722141,0
"s__Vescimonas fastidiosa",0,-0.00889157745885452,0
"g__WQUU01",0,-0.0198669961738198,0
"s__WQUU01 sp009781925",0,-0.00153359456182906,0
"g__WRMH01",0,-0.0377049101047236,0
"s__WRMH01 sp009777235",0,0.0227642177052018,0
"f__QAKW01",0,-0.0128690086665397,-0.024813215332251
"g__QAKW01",0,0.00670175775982106,0
"s__QAKW01 sp003343605",0,-0.013846297962585,0
"f__Ruminococcaceae",0,0.00994271934764193,0.00205146456864425
"s__Acetanaerobacterium elongatum",0,0.0651032991718062,0.0328893749234292
"g__Anaerofilum_74150",0,0.000107926544433118,0
"g__Anaerotruncus",0,0.00388483350532308,0
"s__Anaerotruncus colihominis",0,-0.00564164196886705,0
"s__Anaerotruncus massiliensis_A",0,-0.00483901251148731,0
"s__Anaerotruncus sp000403395",0,-0.00193807649269532,0
"g__Angelakisella",0,0.00576828589371087,0
"s__Angelakisella massiliensis",0,-0.00423259684004864,0
"s__Bittarella massiliensis",0,-0.014079596504742,-0.00909730170673375
"s__CAG-353 sp900066885",0,0.0148357912894689,0
"g__Faecalibacterium",0,-0.00484195440343039,0
"s__Faecalibacterium prausnitzii_C_71351",0,-0.0108575561117346,0
"s__Faecalibacterium prausnitzii_C_71358",0,0.000218455017753338,0
"s__Fimivivens sp900113995",0,0.00335438744905398,0
"s__Fournierella massiliensis",0,0.00571373236611767,0
"g__Gemmiger_A_73129",0,0.00211611676075901,0
"s__Gemmiger_A_73129 formicilis_72474",0,-0.00946600459096518,0
"s__Gemmiger_A_73129 qucibialis",0,-0.00771280235052921,-0.00391093666436257
"s__Subdoligranulum variabile",0,0.0313642341545464,0
"g__Gemmiger_A_73276",0,0.0056849605217069,0
"s__Harryflintia acetispora",0,0.0455503386333724,0
"s__Hydrogenoanaerobacterium saccharovorans",0,-0.00812339908826265,0
"s__Marseille-P2935 sp900104565",0,-0.00728863104666446,0
"s__Massiliimalia timonensis",0,-0.0168726646515083,0
"s__Massiliimalia massiliensis",0,-0.0167568307162594,0
"g__Massilioclostridium",0,0.00689599666577694,0
"s__Massilioclostridium coli",0,0.00796157051979396,0
"s__Negativibacillus massiliensis",0,0.00118095035055745,0
"s__Neobittarella massiliensis",0,-0.00498355217756787,0
"s__Paludicola psychrotolerans",0,-0.00110262456591904,0
"g__Phocea",0,-0.00500294818114912,0
"s__Phocea massiliensis",0,-0.00157997621696055,0
"g__Pygmaiobacter",0,0.0072824088639272,0
"g__QAMM01",0,-0.000133408947153851,0
"s__QAMM01 sp900552945",0,0.00731827605722951,0
"s__Ruminiclostridium_E siraeum",0,-0.000946530154683021,0
"g__Ruminococcus_C_58660",0,0.00148077424757024,0
"s__Ruminococcus_C_58660 callidus",0,-0.000576464324054088,0
"s__Ruminococcus_C_58660 sp000433635",0,-0.00163174383400511,0
"g__Ruminococcus_C_59129",0,0.00713789353057531,0
"s__Ruminococcus_D bicirculans",0,0.00333928421545006,0
"s__Ruminococcus_D sp900604945",0,0.00280427033294644,0
"s__Ruminococcus_F champanellensis",0,0.0103983805548078,0
"g__Ruthenibacterium",0,-0.00736519114283866,0
"s__Ruthenibacterium lactatiformans",0,-0.000899553631720029,0
"g__Soleaferrea",0,-0.0014204658259524,0
"g__UBA1394",0,-0.00770540440824422,0
"s__UBA1394 sp900066845",0,0.00469420094994248,0
"g__UBA946",0,0.00555306934235713,0
"s__UBA644 sp002299265",0,0.00185243313769773,0
"g__WRAI01",0,0.00550303086127274,0
"s__WRAI01 sp009780275",0,-0.0110685422028989,0
"o__Peptostreptococcales",0,0.0054578487650672,0
"f__Anaerovoracaceae",0,0.00331836996772821,0
"s__Alterileibacterium massiliense",0,0.00542336710841418,0
"s__BX12 sp902363595",0,-0.003580383544937,0
"g__Copromorpha",0,0.00943265260954898,0
"s__Copromorpha sp900066305",0,0.00069723817534469,0
"s__Emergencia sp009935805",0,0.000692137852987311,0
"s__Emergencia timonensis",0,0.0146574298024874,0
"g__Eubacterium_B",0,0.0725982752636604,0
"s__Eubacterium_B sulci",0,0.0053880705983793,0
"s__Eubacterium_M brachy",0,-0.0215580708853137,0
"g__Eubacterium_N",0,0.0111257054372409,0
"s__Hornefia nodata",0,-0.0465996683099388,0
"s__Mogibacterium diversum",0,-0.00411806030407907,0
"g__PHAE01",0,0.0188668530142297,0
"g__RUG11894",0,0.00537662276041835,0
"s__S5-A14a sp000758905",0,0.00367650795431005,0
"s__VUNA01 sp002299625",0,0.0194592637485226,0.0296140655399723
"f__Peptostreptococcaceae_256921",0,-0.00266711452985665,0
"s__CCUG-7971 spG000499525",0,-3.97133006243341e-05,0
"s__Clostridioides_A difficile",0,0.0053510905331989,0
"g__GCA-900066495",0,0.00534312181269226,0
"s__GCA-900066495 sp900066495",0,0.00267009001238926,0
"s__Intestinibacter bartlettii",0,0.0044806181661841,0
"g__Paraclostridium",0,0.0134062026472549,0
"s__Paraclostridium sordellii",0,-0.00775371991183198,0
"s__Peptacetobacter hiranonis",0,0.00374271235575326,0
"s__Peptostreptococcus anaerobius",0,0.00534448786059176,0
"s__Peptostreptococcus stomatis",0,-9.93230356735014e-05,0
"s__Romboutsia_B ilealis",0,-0.00261375593124449,0
"s__Romboutsia_D hominis",0,0.013046893712777,0
"g__Terrisporobacter",0,0.00664399163877095,0
"s__Terrisporobacter glycolicus_239331",0,-0.000190764283234399,0
"s__SFGY01 sp004556455",0,0.00534606566087232,0
"s__Fastidiosipila sanguinis",0,-0.0189602359016804,0
"f__CAG-508",0,-0.00452865920487064,0
"g__CAG-269",0,0.00535197360323014,0
"s__CAG-269 sp000431335",0,-0.000612760910685082,0
"g__CAG-273",0,-0.00499768681486566,0
"s__CAG-273 sp003507395",0,-0.00254757529163047,0
"g__CAG-793",0,0.0187845279077979,0
"s__CAG-793 sp000433915",0,0.0217849248067248,0
"s__Merdicola sp900552655",0,0.00203844387214085,0
"s__UMGS1994 sp900553945",0,0.00268132785643444,0
"g__Anaerococcus",0,-0.00635400917143513,0
"s__Anaerococcus murdochii",0,0.02843915307489,0
"s__Anaerococcus octavius",0,0.0086819296264306,0
"s__Anaerococcus prevotii",0,0.00269497541384037,0
"s__Anaerococcus provencensis",0,0.00539413973575002,0
"s__Anaerococcus vaginalis",0,-0.0186557693156962,0
"s__Anaerococcus vaginimassiliensis",0,0.00540012914608489,0
"s__Ezakiella coagulans",0,-0.0152996138715516,0
"s__Ezakiella peruensis",0,0.00540208261918091,0
"s__Fenollaria massiliensis",0,-0.00765876422430644,0
"s__Finegoldia magna_H",0,-0.0116018123542519,0
"g__KA00134",0,0.00540709970283858,0
"s__Lagierella massiliensis",0,0.00270450900774357,0
"s__Murdochiella asaccharolytica",0,0.00350957953774574,0
"g__Murdochiella_225317",0,0.00541428025027144,0
"s__Parvimonas micra",0,0.028083035613923,0
"s__Parvimonas parva",0,0.0236760132473768,0
"s__Peptoniphilus_A gorbachii",0,0.015332681411954,0
"s__Peptoniphilus_A harei_A",0,-0.00345518473188704,0
"s__Peptoniphilus_A lacrimalis",0,0.000919060454965348,0
"g__Peptoniphilus_B_226777",0,0.00542006427656619,0
"s__Peptoniphilus_B_226777 duerdenii",0,0.0097529938486702,0
"g__Peptoniphilus_C",0,0.0071098704073625,0
"s__Peptoniphilus_C coxii",0,0.00541231527848827,0
"s__Peptoniphilus_C nemausensis",0,-0.0161292916834357,0
"s__Peptoniphilus_C sp902363535",0,0.00539319252182056,0
"s__Peptoniphilus_E obesi",0,0.00537185541061025,0
"s__Urinicoccus sp001299455",0,0.0053515378112015,0
"s__Urinicoccus timonensis",0,0.00266672503291802,0
"g__W5053",0,0.00531824877700249,0
"g__CAG-41",0,0.0108003532646895,0
"s__CAG-41 sp001941225",0,0.00317110155758373,0
"f__Dehalobacteriaceae",0,-0.0317057330900968,0
"g__BICA1-8",0,-0.0253185948270123,0
"s__Peptococcus niger",0,-0.00219175300752981,0
"g__Acidaminococcus",0,0.00530559796031362,0
"s__Acidaminococcus fermentans",0,-0.00109947765519127,0
"s__Acidaminococcus intestini",0,0.00352091300816827,0
"s__Phascolarctobacterium_A faecium",0,-0.000259344454092027,0
"s__Phascolarctobacterium_A sp900545025",0,-0.000578149027591522,0
"s__Phascolarctobacterium_A succinatutens",0,0.00171022752098502,0
"s__Massilibacillus massiliensis",0,-0.00250060168213485,0
"g__Anaerovibrio",0,-0.0232863108600267,0
"s__Centipeda noxia",0,0.0053227464953668,0
"s__Megamonas funiformis",0,0.00533293584192552,0
"s__Mitsuokella jalaludinii",0,-0.000181680381106824,0
"s__Mitsuokella multacida",0,0.0018663724393897,0
"s__Mitsuokella sp000469545",0,-0.0187643591733878,0
"s__Allisonella histaminiformans",0,0.0028015060830251,0
"s__Dialister hominis",0,0.00208567370226036,0
"s__Dialister invisus",0,-0.00107124671282857,0
"s__Dialister micraerophilus",0,0.00535013429820921,0
"s__Dialister propionicifaciens",0,-0.0034240926221656,0
"s__Dialister sp001553355",0,0.00537282552536987,0
"s__Dialister sp900543165",0,0.000360545818914486,0
"s__Dialister succinatiphilus",0,0.0112022014222334,0
"s__UBA5809 sp002417965",0,0.005393997739087,0
"s__Anaeroglobus micronuciformis",0,0.00540853698272359,0
"s__Anaeroglobus vaginalis",0,-0.115371926438074,0
"s__Caecibacter massiliensis",0,0.00541032368086157,0
"s__Caecibacter sp003467125",0,0.0287013686548631,0
"s__Megasphaera_A_38685 elsdenii",0,0.00280133314955331,0
"s__Megasphaera_A_38685 massiliensis",0,0.00218886304419882,0
"s__Megasphaera_A_38692 lornae",0,0.00543028405598506,0
"f__Negativicoccaceae",0,0.0812675826047589,0
"g__Negativicoccus",0,0.008494694940021,0
"s__Negativicoccus succinicivorans",0,0.00543606428274442,0
"g__Veillonella_A",0,-0.00519744314497814,0
"s__Veillonella_A atypica",0,0.00954966270697443,0.00321284555851868
"s__Veillonella_A parvula",0,0.00545305467059251,0
"s__Veillonella_A rodentium",0,0.00545427009911998,0
"s__Veillonella_A rogosae",0,0.00596641914144217,0
"s__Veillonella_A seminalis",0,0.00431408881183693,0
"s__Veillonella_A tobetsuensis",0,-0.0184248310347294,0
"s__CAG-307 sp001916215",0,0.00545792130472959,0
"s__Rummeliibacillus pycnus",0,0.00545656583482095,0
"s__Weizmannia coagulans",0,0.0249577664441996,0
"f__Anoxybacillaceae",0,0.10648232987553,0.0240065642427147
"s__Geobacillus thermocatenulatus",0,0.00544702574898318,0
"s__Bacillus_P_294101 subtilis_291504",0,0.00933939253172359,0
"g__Bacillus_A",0,-0.0358336863224446,0
"s__Sporolactobacillus laevolacticus",0,-0.0148518746133462,0
"f__Coprobacillaceae",0,-0.00190638051401664,0
"s__Beduini massiliensis",0,0.00543139051875997,0
"g__Catenibacterium",0,0.00542064885790537,0
"s__Catenibacterium mitsuokai",0,0.014710652624015,0
"s__Catenibacterium sp000437715",0,-0.000336026987061217,0
"s__Coprobacillus cateniformis",0,-0.00768903569739332,0
"g__Erysipelatoclostridium",0,-0.000892706825727214,0
"s__Clostridium saccharogumia",0,-0.0291389882006478,0
"s__Clostridium spiroforme",0,0.00175053649511682,0
"s__Erysipelatoclostridium spiroforme",0,0.00542913670664077,0
"g__Faecalibacillus",0,0.0147071822460083,0
"s__Faecalibacillus faecis",0,0.0232076351489903,0
"s__Faecalibacillus intestinalis",0,-0.00173095709998687,0
"s__Fimiplasma intestinipullorum",0,-0.00374222176857277,0
"s__Longibaculum muris",0,0.000472405350265911,0
"s__Stoquefichus sp001244545",0,-0.0375933757330869,0
"g__Absicoccus",0,-0.00610495062239678,0
"s__Allobaculum stercoricanis",0,0.00544785192029521,0
"s__Amedibacillus dolichus",0,0.00164728810221961,0
"s__Amedibacterium intestinale",0,0.0204556094789474,0
"g__Bulleidia",0,0.00547313771017416,0
"s__Bulleidia extructa",0,-0.0542162321839328,0
"s__Bulleidia massiliensis",0,0.00699561454285352,0
"s__Bulleidia moorei",0,-0.00223355631731924,0
"s__C-19 sp009917405",0,0.00549458433465981,0
"s__Clostridium_AQ innocuum",0,-0.00609948734070656,0
"g__Dielma",0,-0.0160518131786818,0
"s__Dielma fastidiosa",0,0.00692608517653614,0
"s__DONG20-135 sp009831105",0,0.00554300449476075,0
"s__Dubosiella newyorkensis",0,-0.00212393414786839,0
"g__Faecalibaculum",0,-0.0165470403608045,0
"s__Faecalibaculum rodentium",0,0.00558563048674095,0
"s__Faecalicoccus pleomorphus",0,0.000415564713075545,0
"s__Faecalitalea cylindroides",0,0.00652679669354813,0
"s__Holdemanella biformis",0,-0.000760669737803408,0
"g__Holdemania",0,0.00563766534515747,0
"s__Holdemania massiliensis",0,-0.00255520620846102,0
"s__Holdemania sp900120005",0,0.00837489073442819,0
"s__Ileibacterium valens",0,0.00568569920696779,0
"s__Longicatena caecimuris",0,-0.00551377701651334,0
"g__Massilicoli",0,-0.0369965936766431,0
"s__Merdibacter massiliensis",0,-0.0016819304027642,0
"s__NSJ-61 sp003433845",0,0.0104590957846252,0
"g__Traorella",0,0.00576709641658321,0
"s__Traorella massiliensis",0,0.0455029133664755,0
"s__UBA636 sp900546285",0,0.00580661419994595,0
"s__Exiguobacterium_A indicum",0,0.00582785521619847,0
"g__Turicibacter",0,-0.00183249578853376,0
"s__Turicibacter bilis",0,-6.93180590541143e-05,0
"s__Turicibacter sanguinis",0,-0.0254071588497117,0
"s__Abiotrophia defectiva",0,0.00584145572773398,0
"s__Facklamia_A_322620 ignava",0,0.00585724295392299,0
"s__Facklamia_A_322655 hominis",0,0.00587089358358074,0
"g__Granulicatella",0,0.00682783376014691,0
"s__Granulicatella adiacens",0,0.00587823820578782,0
"s__Granulicatella elegans",0,-0.0370649598629157,0
"s__Enterococcus_A dongliensis",0,-0.0235576489714694,0
"s__Enterococcus_B lactis",0,0.00588333642394189,0
"s__Enterococcus_D gallinarum",0,0.00590039553241377,0
"s__Enterococcus_E cecorum",0,0.0233763784368738,0
"s__Enterococcus_H_360604 faecalis",0,0.00323881300399228,0
"s__Companilactobacillus bobalius",0,0.00591875491610601,0
"s__Companilactobacillus suantsaicola",0,0.00593455565077877,0
"s__Dellaglioa algida",0,-0.0839122567129167,-0.0506551826873215
"s__Fructilactobacillus sanfranciscensis",0,-0.0159123817213333,0
"s__Lacticaseibacillus paracasei",0,0.0109181167325343,0
"s__Lacticaseibacillus rhamnosus",0,0.00586203603722476,0
"s__Lactiplantibacillus plantarum_A_342131",0,-0.0101238067342336,0
"s__Lactobacillus crispatus",0,0.0145661433457357,0
"s__Lactobacillus delbrueckii",0,-0.0109842442599653,0
"s__Lactobacillus gasseri_329736",0,0.00356543069991091,0
"s__Lactobacillus helveticus",0,0.0273007370788504,0
"s__Lactobacillus iners",0,0.0176359389686244,0
"s__Lactobacillus intestinalis",0,-0.0165511709409495,0
"s__Lactobacillus jensenii_330150",0,0.00594167162303585,0
"s__Lactobacillus johnsonii",0,-0.00955371686032163,0
"s__Lactobacillus kefiranofaciens",0,0.00595568645648732,0
"s__Latilactobacillus curvatus",0,0.0059697669898785,0
"s__Latilactobacillus sakei",0,-0.00439069071305039,0
"g__Leuconostoc_B",0,0.0204973978561403,0
"s__Leuconostoc_B falkenbergense",0,-0.0218426646276361,0
"s__Leuconostoc_B inhae",0,-0.0151794118023809,0
"s__Levilactobacillus brevis",0,0.0059770780052535,0
"g__Ligilactobacillus",0,0.0130711500253584,0
"s__Ligilactobacillus ruminis",0,-0.00847297390248085,0
"s__Ligilactobacillus salivarius",0,0.00925030244631804,0
"s__Limosilactobacillus fermentum",0,0.00361054208531217,0
"s__Limosilactobacillus mucosae",0,-0.00251408587056405,0
"s__Limosilactobacillus oris",0,0.00597982436613944,0
"s__Limosilactobacillus pontis",0,0.00598155901287034,0
"s__Limosilactobacillus reuteri",0,0.00319324826403485,0
"s__Pediococcus acidilactici",0,0.00861077210924246,0
"s__Pediococcus pentosaceus",0,0.0059686765818124,0
"g__Weissella_A_338544",0,-0.0221509090208907,0
"s__Weissella_A_338544 ceti_A",0,0.00596960097773631,0
"s__Weissella_A_338544 coleopterorum",0,0.00597172307310639,0
"s__Weissella_A_338544 confusa",0,-0.0220419880979569,0
"s__Weissella_A_338546 beninensis",0,-0.0338399615259256,0
"s__Weissella_A_338546 cryptocerci",0,0.00597718687437617,0
"s__Lactococcus_A_343306 piscium",0,0.00599360630314065,0
"s__Lactococcus_A_343473 garvieae_343446",0,-0.00029756175884336,0
"g__Lactococcus_A_346120",0,0.00200303478496022,0
"s__Lactococcus_A_346120 lactis_344179",0,-0.00835372245664735,0
"g__Streptococcus",0,0.00243814825510399,0
"s__Streptococcus agalactiae",0,0.00602848634167353,0
"s__Streptococcus anginosus",0,0.0067535671191438,0
"s__Streptococcus constellatus",0,0.00604839479992835,0
"s__Streptococcus cuniculi_A_354779",0,-0.0116194198601466,0
"s__Streptococcus dysgalactiae",0,0.00606772787934844,0
"s__Streptococcus gallolyticus",0,0.00608698324689255,0
"s__Streptococcus lactarius",0,-0.00931707630803911,0
"s__Streptococcus massiliensis",0,0.00610427574073479,0
"s__Streptococcus mutans",0,0.000408779308007715,0
"s__Streptococcus oralis_E_351036",0,-0.00714158323499335,0
"s__Streptococcus parasanguinis",0,0.00564831941781644,0
"s__Streptococcus parauberis",0,0.00611845312732263,0
"s__Streptococcus ruminantium",0,-0.00723703908122011,0
"s__Streptococcus sanguinis_H",0,0.00613335878299725,0
"s__Streptococcus sobrinus",0,0.00614703519975732,0
"s__CAG-313 sp000433035",0,0.00114221986311553,0
"s__CAG-313 sp003539625",0,-0.00559646379527457,0
"f__UBA660",0,0.00156677993027482,0
"g__CAG-302",0,0.00338012962371644,0
"s__CAG-302 sp000431795",0,3.90170096503208e-05,0
"g__CAG-417",0,0.0066110029140661,0
"s__CAG-628 sp003524085",0,0.00307755635389788,0
"s__CAG-710 sp000432595",0,0.0061668900748901,0
"s__Coprosoma sp000432855",0,-0.0108273922427202,0
"g__Onthocola_B",0,0.00617470712665749,0
"s__Onthocola_B sp000437355",0,0.00741979742267567,0
"g__RUG13038",0,0.00765648502385711,0
"s__Scybalousia sp900543675",0,-0.00977327307695876,0
"s__UBA2730 sp900320505",0,0.00618309386397235,0
"g__UBA3789",0,-0.00148533212035193,0
"s__UBA5026 sp900546745",0,-0.0133493325785597,0
"s__UBA6985 sp900314465",0,0.0145821338377375,0
"s__UMGS1449 sp902797995",0,0.00902811981330963,0
"s__UMGS872 sp900546275",0,0.0156347470765745,0
"g__CAG-345",0,0.00619377497004334,0
"g__Scatoplasma",0,0.00620335838218608,0
"g__Enteromonas",0,0.00621145325301243,0
"g__Gemella",0,0.00104055533030907,0
"s__Gemella asaccharolytica",0,0.0062070961893316,0
"s__Gemella bergeri",0,0.00621186029732674,0
"s__Gemella sanguinis",0,0.00621626798844137,0
"g__Staphylococcus",0,0.00622013433650841,0
"s__Staphylococcus aureus_317625",0,0.0407169568361416,0
"s__Staphylococcus epidermidis_318824",0,-0.0119462613581585,0
"s__Staphylococcus equorum",0,0.00621997846905995,0
"s__Staphylococcus hominis",0,0.00621559014576019,0
"s__Staphylococcus simulans",0,0.00621019806717111,0
"g__DTU012",0,0.00491818052947289,0
"g__DTU014",0,-0.00635074764937855,0
"s__Cetobacterium_A somerae",0,-0.00823472332505016,0
"g__Fusobacterium_A",0,0.0193597964687242,0
"s__Fusobacterium_A mortiferum",0,0.00620195201745245,0
"s__Fusobacterium_A necrogenes",0,-0.000793499963143459,0
"g__Fusobacterium_B",0,0.0141230204737158,0
"g__Fusobacterium_C",0,0.0067378446197021,0
"s__Fusobacterium_C animalis",0,0.00616673647673028,0
"s__Fusobacterium_C necrophorum",0,0.00613198583341125,0
"s__Fusobacterium_C periodonticum_D",0,0.0663617333280733,0.013186997028537
"s__Fusobacterium_C vincentii",0,-0.00456209090899236,0
"g__Leptotrichia_A_993758",0,0.00608174384969838,0
"s__Sneathia vaginalis",0,-0.00558965367554733,0
"g__GWA2-37-10",0,-0.00408843895762349,0
"s__Nanogingivalis gingivitcus",0,0.00603266304137819,0
"g__Nanosynbacter",0,-0.0322775934336064,0
"s__Nanosyncoccus sp003979185",0,0.00598596659923883,0
"s__Saccharimonas aalborgensis",0,-0.0213915361810674,0
"f__CAG-239",0,-0.0115473557951033,0
"s__51-20 sp001917175",0,0.00297761282496447,0
"g__CAG-267",0,0.00268003797231317,0
"g__CAJLXD01",0,-0.00270158135622346,0
"s__Scatocola faecipullorum",0,0.00188586334862097,0
"s__CAG-977 sp000434295",0,-0.00561603321195313,0
"g__UBA2903",0,0.00593514032716345,0
"s__UBA2903 sp002438565",0,-0.00787845955140338,0
"g__Agrobacterium",0,0.00591609796744054,0
"s__Methylobacterium fujisawaense",0,0.00590722471620052,0
"s__Bradyrhizobium nanningense",0,0.0059019834655436,0
"g__Blastomonas",0,0.00589934081549789,0
"s__Comamonas_F_589250 kerstersii",0,0.00589846143568831,0
"s__Oxalobacter formigenes_B",0,-0.00166398467751572,0
"s__Aphodousia faecalis",0,0.00590164697855804,0
